ccode,year,gender,age_group,edu_ilo,neet_fc
AGO,2020,Female,15-24,Upper Secondary,0.42696
AGO,2021,Female,15-24,Upper Secondary,0.7053499999999999
AGO,2022,Female,15-24,Upper Secondary,0.31406
AGO,2023,Female,15-24,Upper Secondary,0.3287
AGO,2024,Female,15-24,Upper Secondary,0.309435
AGO,2025,Female,15-24,Upper Secondary,0.309435
BDI,2015,Female,15-24,Lower Secondary,0.26543
BDI,2016,Female,15-24,Lower Secondary,0.27917
BDI,2017,Female,15-24,Lower Secondary,0.28672
BDI,2018,Female,15-24,Lower Secondary,0.254465
BDI,2019,Female,15-24,Lower Secondary,0.26647
BDI,2020,Female,15-24,Lower Secondary,0.09227
BDI,2021,Female,15-24,Lower Secondary,0.27864
BDI,2022,Female,15-24,Lower Secondary,0.22858
BDI,2023,Female,15-24,Lower Secondary,0.25611
BDI,2024,Female,15-24,Lower Secondary,0.193255
BDI,2025,Female,15-24,Lower Secondary,0.193255
BDI,2015,Female,15-24,No Education,0.7103700000000001
BDI,2016,Female,15-24,No Education,0.494815
BDI,2017,Female,15-24,No Education,0.55119
BDI,2018,Female,15-24,No Education,0.54588
BDI,2019,Female,15-24,No Education,0.45484
BDI,2020,Female,15-24,No Education,0.16854
BDI,2021,Female,15-24,No Education,0.58229
BDI,2022,Female,15-24,No Education,0.43498
BDI,2023,Female,15-24,No Education,0.6724
BDI,2024,Female,15-24,No Education,0.6171
BDI,2025,Female,15-24,No Education,0.6171
BDI,2015,Female,15-24,Primary,0.26543
BDI,2016,Female,15-24,Primary,0.27917
BDI,2017,Female,15-24,Primary,0.28672
BDI,2018,Female,15-24,Primary,0.254465
BDI,2019,Female,15-24,Primary,0.26647
BDI,2020,Female,15-24,Primary,0.09227
BDI,2021,Female,15-24,Primary,0.27864
BDI,2022,Female,15-24,Primary,0.22858
BDI,2023,Female,15-24,Primary,0.25611
BDI,2024,Female,15-24,Primary,0.193255
BDI,2025,Female,15-24,Primary,0.193255
BDI,2015,Female,15-24,Tertiary,0.32136
BDI,2016,Female,15-24,Tertiary,0.3229399999999999
BDI,2017,Female,15-24,Tertiary,0.34425
BDI,2018,Female,15-24,Tertiary,0.288985
BDI,2019,Female,15-24,Tertiary,0.33068
BDI,2020,Female,15-24,Tertiary,0.07611
BDI,2021,Female,15-24,Tertiary,0.35277
BDI,2022,Female,15-24,Tertiary,0.2135399999999999
BDI,2023,Female,15-24,Tertiary,0.2953099999999999
BDI,2024,Female,15-24,Tertiary,0.21988
BDI,2025,Female,15-24,Tertiary,0.21988
BDI,2015,Female,15-24,Upper Secondary,0.37215
BDI,2016,Female,15-24,Upper Secondary,0.362015
BDI,2017,Female,15-24,Upper Secondary,0.25305
BDI,2018,Female,15-24,Upper Secondary,0.270795
BDI,2019,Female,15-24,Upper Secondary,0.27691
BDI,2020,Female,15-24,Upper Secondary,0.12764
BDI,2021,Female,15-24,Upper Secondary,0.336605
BDI,2022,Female,15-24,Upper Secondary,0.31406
BDI,2023,Female,15-24,Upper Secondary,0.3287
BDI,2024,Female,15-24,Upper Secondary,0.309435
BDI,2025,Female,15-24,Upper Secondary,0.309435
BEN,2015,Female,15-24,Lower Secondary,0.26543
BEN,2016,Female,15-24,Lower Secondary,0.27917
BEN,2017,Female,15-24,Lower Secondary,0.28672
BEN,2018,Female,15-24,Lower Secondary,0.254465
BEN,2019,Female,15-24,Lower Secondary,0.15747
BEN,2020,Female,15-24,Lower Secondary,0.29338
BEN,2021,Female,15-24,Lower Secondary,0.27864
BEN,2022,Female,15-24,Lower Secondary,0.12941
BEN,2023,Female,15-24,Lower Secondary,0.25611
BEN,2024,Female,15-24,Lower Secondary,0.193255
BEN,2025,Female,15-24,Lower Secondary,0.193255
BEN,2015,Female,15-24,No Education,0.7103700000000001
BEN,2016,Female,15-24,No Education,0.494815
BEN,2017,Female,15-24,No Education,0.55119
BEN,2018,Female,15-24,No Education,0.54588
BEN,2019,Female,15-24,No Education,0.2264
BEN,2020,Female,15-24,No Education,0.4705749999999999
BEN,2021,Female,15-24,No Education,0.58229
BEN,2022,Female,15-24,No Education,0.2325199999999999
BEN,2023,Female,15-24,No Education,0.6724
BEN,2024,Female,15-24,No Education,0.6171
BEN,2025,Female,15-24,No Education,0.6171
BEN,2015,Female,15-24,Primary,0.26543
BEN,2016,Female,15-24,Primary,0.27917
BEN,2017,Female,15-24,Primary,0.28672
BEN,2018,Female,15-24,Primary,0.254465
BEN,2019,Female,15-24,Primary,0.15747
BEN,2020,Female,15-24,Primary,0.29338
BEN,2021,Female,15-24,Primary,0.27864
BEN,2022,Female,15-24,Primary,0.12941
BEN,2023,Female,15-24,Primary,0.25611
BEN,2024,Female,15-24,Primary,0.193255
BEN,2025,Female,15-24,Primary,0.193255
BEN,2015,Female,15-24,Tertiary,0.32136
BEN,2016,Female,15-24,Tertiary,0.3229399999999999
BEN,2017,Female,15-24,Tertiary,0.34425
BEN,2018,Female,15-24,Tertiary,0.288985
BEN,2019,Female,15-24,Tertiary,0.1687699999999999
BEN,2020,Female,15-24,Tertiary,0.229325
BEN,2021,Female,15-24,Tertiary,0.35277
BEN,2022,Female,15-24,Tertiary,0.17574
BEN,2023,Female,15-24,Tertiary,0.2953099999999999
BEN,2024,Female,15-24,Tertiary,0.21988
BEN,2025,Female,15-24,Tertiary,0.21988
BEN,2015,Female,15-24,Upper Secondary,0.37215
BEN,2016,Female,15-24,Upper Secondary,0.362015
BEN,2017,Female,15-24,Upper Secondary,0.25305
BEN,2018,Female,15-24,Upper Secondary,0.270795
BEN,2019,Female,15-24,Upper Secondary,0.22007
BEN,2020,Female,15-24,Upper Secondary,0.42696
BEN,2021,Female,15-24,Upper Secondary,0.336605
BEN,2022,Female,15-24,Upper Secondary,0.13051
BEN,2023,Female,15-24,Upper Secondary,0.3287
BEN,2024,Female,15-24,Upper Secondary,0.309435
BEN,2025,Female,15-24,Upper Secondary,0.309435
BFA,2015,Female,15-24,Lower Secondary,0.26543
BFA,2016,Female,15-24,Lower Secondary,0.27917
BFA,2017,Female,15-24,Lower Secondary,0.28672
BFA,2018,Female,15-24,Lower Secondary,0.20589
BFA,2019,Female,15-24,Lower Secondary,0.1098199999999999
BFA,2020,Female,15-24,Lower Secondary,0.29338
BFA,2021,Female,15-24,Lower Secondary,0.27864
BFA,2022,Female,15-24,Lower Secondary,0.17954
BFA,2023,Female,15-24,Lower Secondary,0.23237
BFA,2024,Female,15-24,Lower Secondary,0.1786299999999999
BFA,2025,Female,15-24,Lower Secondary,0.1786299999999999
BFA,2015,Female,15-24,No Education,0.7103700000000001
BFA,2016,Female,15-24,No Education,0.494815
BFA,2017,Female,15-24,No Education,0.55119
BFA,2018,Female,15-24,No Education,0.67636
BFA,2019,Female,15-24,No Education,0.23815
BFA,2020,Female,15-24,No Education,0.4705749999999999
BFA,2021,Female,15-24,No Education,0.58229
BFA,2022,Female,15-24,No Education,0.33335
BFA,2023,Female,15-24,No Education,0.60212
BFA,2024,Female,15-24,No Education,0.39459
BFA,2025,Female,15-24,No Education,0.39459
BFA,2015,Female,15-24,Primary,0.26543
BFA,2016,Female,15-24,Primary,0.27917
BFA,2017,Female,15-24,Primary,0.28672
BFA,2018,Female,15-24,Primary,0.20589
BFA,2019,Female,15-24,Primary,0.1098199999999999
BFA,2020,Female,15-24,Primary,0.29338
BFA,2021,Female,15-24,Primary,0.27864
BFA,2022,Female,15-24,Primary,0.17954
BFA,2023,Female,15-24,Primary,0.23237
BFA,2024,Female,15-24,Primary,0.1786299999999999
BFA,2025,Female,15-24,Primary,0.1786299999999999
BFA,2015,Female,15-24,Tertiary,0.32136
BFA,2016,Female,15-24,Tertiary,0.3229399999999999
BFA,2017,Female,15-24,Tertiary,0.34425
BFA,2018,Female,15-24,Tertiary,0.288985
BFA,2019,Female,15-24,Tertiary,0.33068
BFA,2020,Female,15-24,Tertiary,0.229325
BFA,2021,Female,15-24,Tertiary,0.35277
BFA,2022,Female,15-24,Tertiary,0.2135399999999999
BFA,2023,Female,15-24,Tertiary,0.2953099999999999
BFA,2024,Female,15-24,Tertiary,0.10922
BFA,2025,Female,15-24,Tertiary,0.10922
BFA,2015,Female,15-24,Upper Secondary,0.37215
BFA,2016,Female,15-24,Upper Secondary,0.362015
BFA,2017,Female,15-24,Upper Secondary,0.25305
BFA,2018,Female,15-24,Upper Secondary,0.0956
BFA,2019,Female,15-24,Upper Secondary,0.10214
BFA,2020,Female,15-24,Upper Secondary,0.42696
BFA,2021,Female,15-24,Upper Secondary,0.336605
BFA,2022,Female,15-24,Upper Secondary,0.17461
BFA,2023,Female,15-24,Upper Secondary,0.11738
BFA,2024,Female,15-24,Upper Secondary,0.07469
BFA,2025,Female,15-24,Upper Secondary,0.07469
BWA,2015,Female,15-24,Lower Secondary,0.26543
BWA,2016,Female,15-24,Lower Secondary,0.27917
BWA,2017,Female,15-24,Lower Secondary,0.28672
BWA,2018,Female,15-24,Lower Secondary,0.254465
BWA,2019,Female,15-24,Lower Secondary,0.3873
BWA,2020,Female,15-24,Lower Secondary,0.42129
BWA,2021,Female,15-24,Lower Secondary,0.43927
BWA,2022,Female,15-24,Lower Secondary,0.4216299999999999
BWA,2023,Female,15-24,Lower Secondary,0.4598
BWA,2024,Female,15-24,Lower Secondary,0.48026
BWA,2025,Female,15-24,Lower Secondary,0.48026
BWA,2015,Female,15-24,No Education,0.7103700000000001
BWA,2016,Female,15-24,No Education,0.494815
BWA,2017,Female,15-24,No Education,0.55119
BWA,2018,Female,15-24,No Education,0.54588
BWA,2019,Female,15-24,No Education,0.72922
BWA,2020,Female,15-24,No Education,0.95
BWA,2021,Female,15-24,No Education,0.58229
BWA,2022,Female,15-24,No Education,0.43498
BWA,2023,Female,15-24,No Education,0.6724
BWA,2024,Female,15-24,No Education,0.6171
BWA,2025,Female,15-24,No Education,0.6171
BWA,2015,Female,15-24,Primary,0.26543
BWA,2016,Female,15-24,Primary,0.27917
BWA,2017,Female,15-24,Primary,0.28672
BWA,2018,Female,15-24,Primary,0.254465
BWA,2019,Female,15-24,Primary,0.3873
BWA,2020,Female,15-24,Primary,0.42129
BWA,2021,Female,15-24,Primary,0.43927
BWA,2022,Female,15-24,Primary,0.4216299999999999
BWA,2023,Female,15-24,Primary,0.4598
BWA,2024,Female,15-24,Primary,0.48026
BWA,2025,Female,15-24,Primary,0.48026
BWA,2015,Female,15-24,Tertiary,0.32136
BWA,2016,Female,15-24,Tertiary,0.3229399999999999
BWA,2017,Female,15-24,Tertiary,0.34425
BWA,2018,Female,15-24,Tertiary,0.288985
BWA,2019,Female,15-24,Tertiary,0.1772
BWA,2020,Female,15-24,Tertiary,0.21018
BWA,2021,Female,15-24,Tertiary,0.2548999999999999
BWA,2022,Female,15-24,Tertiary,0.32332
BWA,2023,Female,15-24,Tertiary,0.2375499999999999
BWA,2024,Female,15-24,Tertiary,0.21988
BWA,2025,Female,15-24,Tertiary,0.21988
BWA,2015,Female,15-24,Upper Secondary,0.37215
BWA,2016,Female,15-24,Upper Secondary,0.362015
BWA,2017,Female,15-24,Upper Secondary,0.25305
BWA,2018,Female,15-24,Upper Secondary,0.270795
BWA,2019,Female,15-24,Upper Secondary,0.36898
BWA,2020,Female,15-24,Upper Secondary,0.43042
BWA,2021,Female,15-24,Upper Secondary,0.41958
BWA,2022,Female,15-24,Upper Secondary,0.41127
BWA,2023,Female,15-24,Upper Secondary,0.42312
BWA,2024,Female,15-24,Upper Secondary,0.34853
BWA,2025,Female,15-24,Upper Secondary,0.34853
CAF,2015,Female,15-24,Lower Secondary,0.26543
CAF,2016,Female,15-24,Lower Secondary,0.27917
CAF,2017,Female,15-24,Lower Secondary,0.28672
CAF,2018,Female,15-24,Lower Secondary,0.254465
CAF,2019,Female,15-24,Lower Secondary,0.26647
CAF,2020,Female,15-24,Lower Secondary,0.29338
CAF,2021,Female,15-24,Lower Secondary,0.27864
CAF,2022,Female,15-24,Lower Secondary,0.22858
CAF,2023,Female,15-24,Lower Secondary,0.25611
CAF,2024,Female,15-24,Lower Secondary,0.193255
CAF,2025,Female,15-24,Lower Secondary,0.193255
CAF,2015,Female,15-24,No Education,0.7103700000000001
CAF,2016,Female,15-24,No Education,0.494815
CAF,2017,Female,15-24,No Education,0.55119
CAF,2018,Female,15-24,No Education,0.54588
CAF,2019,Female,15-24,No Education,0.45484
CAF,2020,Female,15-24,No Education,0.4705749999999999
CAF,2021,Female,15-24,No Education,0.58229
CAF,2022,Female,15-24,No Education,0.43498
CAF,2023,Female,15-24,No Education,0.6724
CAF,2024,Female,15-24,No Education,0.6171
CAF,2025,Female,15-24,No Education,0.6171
CAF,2015,Female,15-24,Primary,0.26543
CAF,2016,Female,15-24,Primary,0.27917
CAF,2017,Female,15-24,Primary,0.28672
CAF,2018,Female,15-24,Primary,0.254465
CAF,2019,Female,15-24,Primary,0.26647
CAF,2020,Female,15-24,Primary,0.29338
CAF,2021,Female,15-24,Primary,0.27864
CAF,2022,Female,15-24,Primary,0.22858
CAF,2023,Female,15-24,Primary,0.25611
CAF,2024,Female,15-24,Primary,0.193255
CAF,2025,Female,15-24,Primary,0.193255
CAF,2015,Female,15-24,Tertiary,0.32136
CAF,2016,Female,15-24,Tertiary,0.3229399999999999
CAF,2017,Female,15-24,Tertiary,0.34425
CAF,2018,Female,15-24,Tertiary,0.288985
CAF,2019,Female,15-24,Tertiary,0.33068
CAF,2020,Female,15-24,Tertiary,0.229325
CAF,2021,Female,15-24,Tertiary,0.35277
CAF,2022,Female,15-24,Tertiary,0.2135399999999999
CAF,2023,Female,15-24,Tertiary,0.2953099999999999
CAF,2024,Female,15-24,Tertiary,0.21988
CAF,2025,Female,15-24,Tertiary,0.21988
CAF,2015,Female,15-24,Upper Secondary,0.37215
CAF,2016,Female,15-24,Upper Secondary,0.362015
CAF,2017,Female,15-24,Upper Secondary,0.25305
CAF,2018,Female,15-24,Upper Secondary,0.270795
CAF,2019,Female,15-24,Upper Secondary,0.27691
CAF,2020,Female,15-24,Upper Secondary,0.42696
CAF,2021,Female,15-24,Upper Secondary,0.336605
CAF,2022,Female,15-24,Upper Secondary,0.31406
CAF,2023,Female,15-24,Upper Secondary,0.3287
CAF,2024,Female,15-24,Upper Secondary,0.309435
CAF,2025,Female,15-24,Upper Secondary,0.309435
CIV,2015,Female,15-24,Lower Secondary,0.26543
CIV,2016,Female,15-24,Lower Secondary,0.25159
CIV,2017,Female,15-24,Lower Secondary,0.61005
CIV,2018,Female,15-24,Lower Secondary,0.254465
CIV,2019,Female,15-24,Lower Secondary,0.1438299999999999
CIV,2020,Female,15-24,Lower Secondary,0.29338
CIV,2021,Female,15-24,Lower Secondary,0.27864
CIV,2022,Female,15-24,Lower Secondary,0.16757
CIV,2023,Female,15-24,Lower Secondary,0.25611
CIV,2024,Female,15-24,Lower Secondary,0.193255
CIV,2025,Female,15-24,Lower Secondary,0.193255
CIV,2015,Female,15-24,No Education,0.7103700000000001
CIV,2016,Female,15-24,No Education,0.43849
CIV,2017,Female,15-24,No Education,0.63373
CIV,2018,Female,15-24,No Education,0.54588
CIV,2019,Female,15-24,No Education,0.44101
CIV,2020,Female,15-24,No Education,0.4705749999999999
CIV,2021,Female,15-24,No Education,0.58229
CIV,2022,Female,15-24,No Education,0.38514
CIV,2023,Female,15-24,No Education,0.6724
CIV,2024,Female,15-24,No Education,0.6171
CIV,2025,Female,15-24,No Education,0.6171
CIV,2015,Female,15-24,Primary,0.26543
CIV,2016,Female,15-24,Primary,0.25159
CIV,2017,Female,15-24,Primary,0.61005
CIV,2018,Female,15-24,Primary,0.254465
CIV,2019,Female,15-24,Primary,0.1438299999999999
CIV,2020,Female,15-24,Primary,0.29338
CIV,2021,Female,15-24,Primary,0.27864
CIV,2022,Female,15-24,Primary,0.16757
CIV,2023,Female,15-24,Primary,0.25611
CIV,2024,Female,15-24,Primary,0.193255
CIV,2025,Female,15-24,Primary,0.193255
CIV,2015,Female,15-24,Tertiary,0.32136
CIV,2016,Female,15-24,Tertiary,0.16423
CIV,2017,Female,15-24,Tertiary,0.08945
CIV,2018,Female,15-24,Tertiary,0.288985
CIV,2019,Female,15-24,Tertiary,0.24811
CIV,2020,Female,15-24,Tertiary,0.229325
CIV,2021,Female,15-24,Tertiary,0.35277
CIV,2022,Female,15-24,Tertiary,0.18991
CIV,2023,Female,15-24,Tertiary,0.2953099999999999
CIV,2024,Female,15-24,Tertiary,0.21988
CIV,2025,Female,15-24,Tertiary,0.21988
CIV,2015,Female,15-24,Upper Secondary,0.37215
CIV,2016,Female,15-24,Upper Secondary,0.18408
CIV,2017,Female,15-24,Upper Secondary,0.21528
CIV,2018,Female,15-24,Upper Secondary,0.270795
CIV,2019,Female,15-24,Upper Secondary,0.23912
CIV,2020,Female,15-24,Upper Secondary,0.42696
CIV,2021,Female,15-24,Upper Secondary,0.336605
CIV,2022,Female,15-24,Upper Secondary,0.20703
CIV,2023,Female,15-24,Upper Secondary,0.3287
CIV,2024,Female,15-24,Upper Secondary,0.309435
CIV,2025,Female,15-24,Upper Secondary,0.309435
CMR,2015,Female,15-24,Lower Secondary,0.26543
CMR,2016,Female,15-24,Lower Secondary,0.27917
CMR,2017,Female,15-24,Lower Secondary,0.28672
CMR,2018,Female,15-24,Lower Secondary,0.254465
CMR,2019,Female,15-24,Lower Secondary,0.26647
CMR,2020,Female,15-24,Lower Secondary,0.29338
CMR,2021,Female,15-24,Lower Secondary,0.29962
CMR,2022,Female,15-24,Lower Secondary,0.22858
CMR,2023,Female,15-24,Lower Secondary,0.25611
CMR,2024,Female,15-24,Lower Secondary,0.193255
CMR,2025,Female,15-24,Lower Secondary,0.193255
CMR,2015,Female,15-24,No Education,0.7103700000000001
CMR,2016,Female,15-24,No Education,0.494815
CMR,2017,Female,15-24,No Education,0.55119
CMR,2018,Female,15-24,No Education,0.54588
CMR,2019,Female,15-24,No Education,0.45484
CMR,2020,Female,15-24,No Education,0.4705749999999999
CMR,2021,Female,15-24,No Education,0.60148
CMR,2022,Female,15-24,No Education,0.43498
CMR,2023,Female,15-24,No Education,0.6724
CMR,2024,Female,15-24,No Education,0.6171
CMR,2025,Female,15-24,No Education,0.6171
CMR,2015,Female,15-24,Primary,0.26543
CMR,2016,Female,15-24,Primary,0.27917
CMR,2017,Female,15-24,Primary,0.28672
CMR,2018,Female,15-24,Primary,0.254465
CMR,2019,Female,15-24,Primary,0.26647
CMR,2020,Female,15-24,Primary,0.29338
CMR,2021,Female,15-24,Primary,0.29962
CMR,2022,Female,15-24,Primary,0.22858
CMR,2023,Female,15-24,Primary,0.25611
CMR,2024,Female,15-24,Primary,0.193255
CMR,2025,Female,15-24,Primary,0.193255
CMR,2015,Female,15-24,Tertiary,0.32136
CMR,2016,Female,15-24,Tertiary,0.3229399999999999
CMR,2017,Female,15-24,Tertiary,0.34425
CMR,2018,Female,15-24,Tertiary,0.288985
CMR,2019,Female,15-24,Tertiary,0.33068
CMR,2020,Female,15-24,Tertiary,0.229325
CMR,2021,Female,15-24,Tertiary,0.07789
CMR,2022,Female,15-24,Tertiary,0.2135399999999999
CMR,2023,Female,15-24,Tertiary,0.2953099999999999
CMR,2024,Female,15-24,Tertiary,0.21988
CMR,2025,Female,15-24,Tertiary,0.21988
CMR,2015,Female,15-24,Upper Secondary,0.37215
CMR,2016,Female,15-24,Upper Secondary,0.362015
CMR,2017,Female,15-24,Upper Secondary,0.25305
CMR,2018,Female,15-24,Upper Secondary,0.270795
CMR,2019,Female,15-24,Upper Secondary,0.27691
CMR,2020,Female,15-24,Upper Secondary,0.42696
CMR,2021,Female,15-24,Upper Secondary,0.14739
CMR,2022,Female,15-24,Upper Secondary,0.31406
CMR,2023,Female,15-24,Upper Secondary,0.3287
CMR,2024,Female,15-24,Upper Secondary,0.309435
CMR,2025,Female,15-24,Upper Secondary,0.309435
COD,2015,Female,15-24,Lower Secondary,0.26543
COD,2016,Female,15-24,Lower Secondary,0.27917
COD,2017,Female,15-24,Lower Secondary,0.28672
COD,2018,Female,15-24,Lower Secondary,0.254465
COD,2019,Female,15-24,Lower Secondary,0.26647
COD,2020,Female,15-24,Lower Secondary,0.29583
COD,2021,Female,15-24,Lower Secondary,0.27864
COD,2022,Female,15-24,Lower Secondary,0.22858
COD,2023,Female,15-24,Lower Secondary,0.25611
COD,2024,Female,15-24,Lower Secondary,0.193255
COD,2025,Female,15-24,Lower Secondary,0.193255
COD,2015,Female,15-24,No Education,0.7103700000000001
COD,2016,Female,15-24,No Education,0.494815
COD,2017,Female,15-24,No Education,0.55119
COD,2018,Female,15-24,No Education,0.54588
COD,2019,Female,15-24,No Education,0.45484
COD,2020,Female,15-24,No Education,0.46768
COD,2021,Female,15-24,No Education,0.58229
COD,2022,Female,15-24,No Education,0.43498
COD,2023,Female,15-24,No Education,0.6724
COD,2024,Female,15-24,No Education,0.6171
COD,2025,Female,15-24,No Education,0.6171
COD,2015,Female,15-24,Primary,0.26543
COD,2016,Female,15-24,Primary,0.27917
COD,2017,Female,15-24,Primary,0.28672
COD,2018,Female,15-24,Primary,0.254465
COD,2019,Female,15-24,Primary,0.26647
COD,2020,Female,15-24,Primary,0.29583
COD,2021,Female,15-24,Primary,0.27864
COD,2022,Female,15-24,Primary,0.22858
COD,2023,Female,15-24,Primary,0.25611
COD,2024,Female,15-24,Primary,0.193255
COD,2025,Female,15-24,Primary,0.193255
COD,2015,Female,15-24,Tertiary,0.32136
COD,2016,Female,15-24,Tertiary,0.3229399999999999
COD,2017,Female,15-24,Tertiary,0.34425
COD,2018,Female,15-24,Tertiary,0.288985
COD,2019,Female,15-24,Tertiary,0.33068
COD,2020,Female,15-24,Tertiary,0.2392
COD,2021,Female,15-24,Tertiary,0.35277
COD,2022,Female,15-24,Tertiary,0.2135399999999999
COD,2023,Female,15-24,Tertiary,0.2953099999999999
COD,2024,Female,15-24,Tertiary,0.21988
COD,2025,Female,15-24,Tertiary,0.21988
COD,2015,Female,15-24,Upper Secondary,0.37215
COD,2016,Female,15-24,Upper Secondary,0.362015
COD,2017,Female,15-24,Upper Secondary,0.25305
COD,2018,Female,15-24,Upper Secondary,0.270795
COD,2019,Female,15-24,Upper Secondary,0.27691
COD,2020,Female,15-24,Upper Secondary,0.5037400000000001
COD,2021,Female,15-24,Upper Secondary,0.336605
COD,2022,Female,15-24,Upper Secondary,0.31406
COD,2023,Female,15-24,Upper Secondary,0.3287
COD,2024,Female,15-24,Upper Secondary,0.309435
COD,2025,Female,15-24,Upper Secondary,0.309435
COG,2015,Female,15-24,Lower Secondary,0.26543
COG,2016,Female,15-24,Lower Secondary,0.27917
COG,2017,Female,15-24,Lower Secondary,0.28672
COG,2018,Female,15-24,Lower Secondary,0.254465
COG,2019,Female,15-24,Lower Secondary,0.26647
COG,2020,Female,15-24,Lower Secondary,0.29338
COG,2021,Female,15-24,Lower Secondary,0.27864
COG,2022,Female,15-24,Lower Secondary,0.22858
COG,2023,Female,15-24,Lower Secondary,0.25611
COG,2024,Female,15-24,Lower Secondary,0.193255
COG,2025,Female,15-24,Lower Secondary,0.193255
COG,2015,Female,15-24,No Education,0.7103700000000001
COG,2016,Female,15-24,No Education,0.494815
COG,2017,Female,15-24,No Education,0.55119
COG,2018,Female,15-24,No Education,0.54588
COG,2019,Female,15-24,No Education,0.45484
COG,2020,Female,15-24,No Education,0.4705749999999999
COG,2021,Female,15-24,No Education,0.58229
COG,2022,Female,15-24,No Education,0.43498
COG,2023,Female,15-24,No Education,0.6724
COG,2024,Female,15-24,No Education,0.6171
COG,2025,Female,15-24,No Education,0.6171
COG,2015,Female,15-24,Primary,0.26543
COG,2016,Female,15-24,Primary,0.27917
COG,2017,Female,15-24,Primary,0.28672
COG,2018,Female,15-24,Primary,0.254465
COG,2019,Female,15-24,Primary,0.26647
COG,2020,Female,15-24,Primary,0.29338
COG,2021,Female,15-24,Primary,0.27864
COG,2022,Female,15-24,Primary,0.22858
COG,2023,Female,15-24,Primary,0.25611
COG,2024,Female,15-24,Primary,0.193255
COG,2025,Female,15-24,Primary,0.193255
COG,2015,Female,15-24,Tertiary,0.32136
COG,2016,Female,15-24,Tertiary,0.3229399999999999
COG,2017,Female,15-24,Tertiary,0.34425
COG,2018,Female,15-24,Tertiary,0.288985
COG,2019,Female,15-24,Tertiary,0.33068
COG,2020,Female,15-24,Tertiary,0.229325
COG,2021,Female,15-24,Tertiary,0.35277
COG,2022,Female,15-24,Tertiary,0.2135399999999999
COG,2023,Female,15-24,Tertiary,0.2953099999999999
COG,2024,Female,15-24,Tertiary,0.21988
COG,2025,Female,15-24,Tertiary,0.21988
COG,2015,Female,15-24,Upper Secondary,0.37215
COG,2016,Female,15-24,Upper Secondary,0.362015
COG,2017,Female,15-24,Upper Secondary,0.25305
COG,2018,Female,15-24,Upper Secondary,0.270795
COG,2019,Female,15-24,Upper Secondary,0.27691
COG,2020,Female,15-24,Upper Secondary,0.42696
COG,2021,Female,15-24,Upper Secondary,0.336605
COG,2022,Female,15-24,Upper Secondary,0.31406
COG,2023,Female,15-24,Upper Secondary,0.3287
COG,2024,Female,15-24,Upper Secondary,0.309435
COG,2025,Female,15-24,Upper Secondary,0.309435
COM,2015,Female,15-24,Lower Secondary,0.26543
COM,2016,Female,15-24,Lower Secondary,0.27917
COM,2017,Female,15-24,Lower Secondary,0.28672
COM,2018,Female,15-24,Lower Secondary,0.254465
COM,2019,Female,15-24,Lower Secondary,0.26647
COM,2020,Female,15-24,Lower Secondary,0.29338
COM,2021,Female,15-24,Lower Secondary,0.11746
COM,2022,Female,15-24,Lower Secondary,0.22858
COM,2023,Female,15-24,Lower Secondary,0.25611
COM,2024,Female,15-24,Lower Secondary,0.193255
COM,2025,Female,15-24,Lower Secondary,0.193255
COM,2015,Female,15-24,No Education,0.7103700000000001
COM,2016,Female,15-24,No Education,0.494815
COM,2017,Female,15-24,No Education,0.55119
COM,2018,Female,15-24,No Education,0.54588
COM,2019,Female,15-24,No Education,0.45484
COM,2020,Female,15-24,No Education,0.4705749999999999
COM,2021,Female,15-24,No Education,0.50418
COM,2022,Female,15-24,No Education,0.43498
COM,2023,Female,15-24,No Education,0.6724
COM,2024,Female,15-24,No Education,0.6171
COM,2025,Female,15-24,No Education,0.6171
COM,2015,Female,15-24,Primary,0.26543
COM,2016,Female,15-24,Primary,0.27917
COM,2017,Female,15-24,Primary,0.28672
COM,2018,Female,15-24,Primary,0.254465
COM,2019,Female,15-24,Primary,0.26647
COM,2020,Female,15-24,Primary,0.29338
COM,2021,Female,15-24,Primary,0.11746
COM,2022,Female,15-24,Primary,0.22858
COM,2023,Female,15-24,Primary,0.25611
COM,2024,Female,15-24,Primary,0.193255
COM,2025,Female,15-24,Primary,0.193255
COM,2015,Female,15-24,Tertiary,0.32136
COM,2016,Female,15-24,Tertiary,0.3229399999999999
COM,2017,Female,15-24,Tertiary,0.34425
COM,2018,Female,15-24,Tertiary,0.288985
COM,2019,Female,15-24,Tertiary,0.33068
COM,2020,Female,15-24,Tertiary,0.229325
COM,2021,Female,15-24,Tertiary,0.49552
COM,2022,Female,15-24,Tertiary,0.2135399999999999
COM,2023,Female,15-24,Tertiary,0.2953099999999999
COM,2024,Female,15-24,Tertiary,0.21988
COM,2025,Female,15-24,Tertiary,0.21988
COM,2015,Female,15-24,Upper Secondary,0.37215
COM,2016,Female,15-24,Upper Secondary,0.362015
COM,2017,Female,15-24,Upper Secondary,0.25305
COM,2018,Female,15-24,Upper Secondary,0.270795
COM,2019,Female,15-24,Upper Secondary,0.27691
COM,2020,Female,15-24,Upper Secondary,0.42696
COM,2021,Female,15-24,Upper Secondary,0.08365
COM,2022,Female,15-24,Upper Secondary,0.31406
COM,2023,Female,15-24,Upper Secondary,0.3287
COM,2024,Female,15-24,Upper Secondary,0.309435
