ccode,year,edu_ilo,age_group,gender,share_unemp,share_inact
MOZ,2017,Tertiary,55-64,male,0.0361,0.2457899999999999
MOZ,2018,Tertiary,55-64,male,0.0366849999999999,0.2344899999999999
MOZ,2019,Tertiary,55-64,male,0.0366849999999999,0.2231899999999999
MOZ,2020,Tertiary,55-64,male,0.0366849999999999,0.2118899999999999
MOZ,2021,Tertiary,55-64,male,0.036845,0.20059
MOZ,2022,Tertiary,55-64,male,0.0366849999999999,0.1892899999999999
MOZ,2023,Tertiary,55-64,male,0.0366849999999999,0.1892899999999999
MOZ,2024,Tertiary,55-64,male,0.0366849999999999,0.1892899999999999
MOZ,2025,Tertiary,55-64,male,0.0366849999999999,0.1892899999999999
MOZ,2015,Upper secondary,15-24,female,0.37581,0.56678
MOZ,2016,Upper secondary,15-24,female,0.3952457142857143,0.5455971428571428
MOZ,2017,Upper secondary,15-24,female,0.4146814285714286,0.5244142857142857
MOZ,2018,Upper secondary,15-24,female,0.4341171428571428,0.5032314285714286
MOZ,2019,Upper secondary,15-24,female,0.4535528571428571,0.4820485714285714
MOZ,2020,Upper secondary,15-24,female,0.4729885714285714,0.4608657142857143
MOZ,2021,Upper secondary,15-24,female,0.4924242857142857,0.4396828571428571
MOZ,2022,Upper secondary,15-24,female,0.51186,0.4185
MOZ,2023,Upper secondary,15-24,female,0.51186,0.4185
MOZ,2024,Upper secondary,15-24,female,0.51186,0.4185
MOZ,2025,Upper secondary,15-24,female,0.51186,0.4185
MOZ,2015,Upper secondary,15-24,male,0.23591,0.47871
MOZ,2016,Upper secondary,15-24,male,0.2577414285714285,0.4548614285714286
MOZ,2017,Upper secondary,15-24,male,0.2795728571428571,0.4310128571428571
MOZ,2018,Upper secondary,15-24,male,0.3014042857142857,0.4071642857142857
MOZ,2019,Upper secondary,15-24,male,0.3232357142857142,0.3833157142857143
MOZ,2020,Upper secondary,15-24,male,0.3450671428571428,0.3594671428571429
MOZ,2021,Upper secondary,15-24,male,0.3668985714285714,0.3356185714285714
MOZ,2022,Upper secondary,15-24,male,0.3887299999999999,0.31177
MOZ,2023,Upper secondary,15-24,male,0.3887299999999999,0.31177
MOZ,2024,Upper secondary,15-24,male,0.3887299999999999,0.31177
MOZ,2025,Upper secondary,15-24,male,0.3887299999999999,0.31177
MOZ,2015,Upper secondary,25-54,female,0.17574,0.23482
MOZ,2016,Upper secondary,25-54,female,0.1858342857142857,0.2304442857142857
MOZ,2017,Upper secondary,25-54,female,0.1959285714285714,0.2260685714285714
MOZ,2018,Upper secondary,25-54,female,0.2060228571428571,0.2216928571428571
MOZ,2019,Upper secondary,25-54,female,0.2161171428571428,0.2173171428571428
MOZ,2020,Upper secondary,25-54,female,0.2262114285714286,0.2129414285714286
MOZ,2021,Upper secondary,25-54,female,0.2363057142857142,0.2085657142857143
MOZ,2022,Upper secondary,25-54,female,0.2464,0.20419
MOZ,2023,Upper secondary,25-54,female,0.2464,0.20419
MOZ,2024,Upper secondary,25-54,female,0.2464,0.20419
MOZ,2025,Upper secondary,25-54,female,0.2464,0.20419
MOZ,2015,Upper secondary,25-54,male,0.0428,0.1258
MOZ,2016,Upper secondary,25-54,male,0.0502757142857142,0.1266842857142857
MOZ,2017,Upper secondary,25-54,male,0.0577514285714285,0.1275685714285714
MOZ,2018,Upper secondary,25-54,male,0.0652271428571428,0.1284528571428571
MOZ,2019,Upper secondary,25-54,male,0.0727028571428571,0.1293371428571428
MOZ,2020,Upper secondary,25-54,male,0.0801785714285714,0.1302214285714285
MOZ,2021,Upper secondary,25-54,male,0.0876542857142857,0.1311057142857142
MOZ,2022,Upper secondary,25-54,male,0.0951299999999999,0.13199
MOZ,2023,Upper secondary,25-54,male,0.0951299999999999,0.13199
MOZ,2024,Upper secondary,25-54,male,0.0951299999999999,0.13199
MOZ,2025,Upper secondary,25-54,male,0.0951299999999999,0.13199
MOZ,2015,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2016,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2017,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2018,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2019,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2020,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2021,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2022,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2023,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2024,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2025,Upper secondary,55-64,female,0.21902,0.38746
MOZ,2015,Upper secondary,55-64,male,0.04842,0.20314
MOZ,2016,Upper secondary,55-64,male,0.047705,0.2150085714285714
MOZ,2017,Upper secondary,55-64,male,0.04699,0.2268771428571428
MOZ,2018,Upper secondary,55-64,male,0.046275,0.2387457142857142
MOZ,2019,Upper secondary,55-64,male,0.04556,0.2506142857142857
MOZ,2020,Upper secondary,55-64,male,0.043005,0.2624828571428571
MOZ,2021,Upper secondary,55-64,male,0.04119,0.2743514285714285
MOZ,2022,Upper secondary,55-64,male,0.04119,0.28622
MOZ,2023,Upper secondary,55-64,male,0.03754,0.28622
MOZ,2024,Upper secondary,55-64,male,0.04119,0.28622
MOZ,2025,Upper secondary,55-64,male,0.04119,0.28622
MRT,2015,Less than primary,15-24,female,0.084304,0.783996
MRT,2016,Less than primary,15-24,female,0.067912,0.783558
MRT,2017,Less than primary,15-24,female,0.05152,0.7831199999999999
MRT,2018,Less than primary,15-24,female,0.132175,0.7932549999999999
MRT,2019,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2020,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2021,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2022,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2023,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2024,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2025,Less than primary,15-24,female,0.21283,0.8033899999999999
MRT,2015,Less than primary,15-24,male,0.087064,0.443578
MRT,2016,Less than primary,15-24,male,0.077722,0.436074
MRT,2017,Less than primary,15-24,male,0.06838,0.42857
MRT,2018,Less than primary,15-24,male,0.1103799999999999,0.4982399999999999
MRT,2019,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2020,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2021,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2022,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2023,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2024,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2025,Less than primary,15-24,male,0.15238,0.5679099999999999
MRT,2015,Less than primary,25-54,female,0.065048,0.635834
MRT,2016,Less than primary,25-54,female,0.054724,0.637532
MRT,2017,Less than primary,25-54,female,0.0444,0.63923
MRT,2018,Less than primary,25-54,female,0.06898,0.6314299999999999
MRT,2019,Less than primary,25-54,female,0.09356,0.62363
MRT,2020,Less than primary,25-54,female,0.09356,0.62363
MRT,2021,Less than primary,25-54,female,0.09356,0.62363
MRT,2022,Less than primary,25-54,female,0.09356,0.62363
MRT,2023,Less than primary,25-54,female,0.09356,0.62363
MRT,2024,Less than primary,25-54,female,0.09356,0.62363
MRT,2025,Less than primary,25-54,female,0.09356,0.62363
MRT,2015,Less than primary,25-54,male,0.047322,0.167896
MRT,2016,Less than primary,25-54,male,0.039376,0.167838
MRT,2017,Less than primary,25-54,male,0.03143,0.1677799999999999
MRT,2018,Less than primary,25-54,male,0.038695,0.15508
MRT,2019,Less than primary,25-54,male,0.04596,0.14238
MRT,2020,Less than primary,25-54,male,0.04596,0.14238
MRT,2021,Less than primary,25-54,male,0.04596,0.14238
MRT,2022,Less than primary,25-54,male,0.04596,0.14238
MRT,2023,Less than primary,25-54,male,0.04596,0.14238
MRT,2024,Less than primary,25-54,male,0.04596,0.14238
MRT,2025,Less than primary,25-54,male,0.04596,0.14238
MRT,2015,Less than primary,55-64,female,0.04027,0.703572
MRT,2016,Less than primary,55-64,female,0.047145,0.701306
MRT,2017,Less than primary,55-64,female,0.05402,0.69904
MRT,2018,Less than primary,55-64,female,0.0525049999999999,0.6665650000000001
MRT,2019,Less than primary,55-64,female,0.05099,0.63409
MRT,2020,Less than primary,55-64,female,0.05099,0.63409
MRT,2021,Less than primary,55-64,female,0.05099,0.63409
MRT,2022,Less than primary,55-64,female,0.05099,0.63409
MRT,2023,Less than primary,55-64,female,0.05099,0.63409
MRT,2024,Less than primary,55-64,female,0.05099,0.63409
MRT,2025,Less than primary,55-64,female,0.05099,0.63409
MRT,2015,Less than primary,55-64,male,0.029102,0.235184
MRT,2016,Less than primary,55-64,male,0.030191,0.2250619999999999
MRT,2017,Less than primary,55-64,male,0.03128,0.21494
MRT,2018,Less than primary,55-64,male,0.03234,0.2003599999999999
MRT,2019,Less than primary,55-64,male,0.0334,0.18578
MRT,2020,Less than primary,55-64,male,0.0334,0.18578
MRT,2021,Less than primary,55-64,male,0.0334,0.18578
MRT,2022,Less than primary,55-64,male,0.0334,0.18578
MRT,2023,Less than primary,55-64,male,0.0334,0.18578
MRT,2024,Less than primary,55-64,male,0.0334,0.18578
MRT,2025,Less than primary,55-64,male,0.0334,0.18578
MRT,2015,Lower secondary,15-24,female,0.381784,0.897972
MRT,2016,Lower secondary,15-24,female,0.346982,0.8861060000000001
MRT,2017,Lower secondary,15-24,female,0.31218,0.87424
MRT,2018,Lower secondary,15-24,female,0.46375,0.8731500000000001
MRT,2019,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2020,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2021,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2022,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2023,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2024,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2025,Lower secondary,15-24,female,0.61532,0.8720600000000001
MRT,2015,Lower secondary,15-24,male,0.225298,0.788184
MRT,2016,Lower secondary,15-24,male,0.234014,0.763352
MRT,2017,Lower secondary,15-24,male,0.24273,0.7385200000000001
MRT,2018,Lower secondary,15-24,male,0.315825,0.76244
MRT,2019,Lower secondary,15-24,male,0.38892,0.78636
MRT,2020,Lower secondary,15-24,male,0.38892,0.78636
MRT,2021,Lower secondary,15-24,male,0.38892,0.78636
MRT,2022,Lower secondary,15-24,male,0.38892,0.78636
MRT,2023,Lower secondary,15-24,male,0.38892,0.78636
MRT,2024,Lower secondary,15-24,male,0.38892,0.78636
MRT,2025,Lower secondary,15-24,male,0.38892,0.78636
MRT,2015,Lower secondary,25-54,female,0.170888,0.61222
MRT,2016,Lower secondary,25-54,female,0.152844,0.61545
MRT,2017,Lower secondary,25-54,female,0.1348,0.61868
MRT,2018,Lower secondary,25-54,female,0.183225,0.578625
MRT,2019,Lower secondary,25-54,female,0.23165,0.53857
MRT,2020,Lower secondary,25-54,female,0.23165,0.53857
MRT,2021,Lower secondary,25-54,female,0.23165,0.53857
MRT,2022,Lower secondary,25-54,female,0.23165,0.53857
MRT,2023,Lower secondary,25-54,female,0.23165,0.53857
MRT,2024,Lower secondary,25-54,female,0.23165,0.53857
MRT,2025,Lower secondary,25-54,female,0.23165,0.53857
MRT,2015,Lower secondary,25-54,male,0.114604,0.16691
MRT,2016,Lower secondary,25-54,male,0.1140719999999999,0.16868
MRT,2017,Lower secondary,25-54,male,0.1135399999999999,0.17045
MRT,2018,Lower secondary,25-54,male,0.1014999999999999,0.18596
MRT,2019,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2020,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2021,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2022,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2023,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2024,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2025,Lower secondary,25-54,male,0.08946,0.2014699999999999
MRT,2015,Lower secondary,55-64,female,0.0829299999999999,0.62538
MRT,2016,Lower secondary,55-64,female,0.07822,0.63409
MRT,2017,Lower secondary,55-64,female,0.0829299999999999,0.6428
MRT,2018,Lower secondary,55-64,female,0.0829299999999999,0.570775
MRT,2019,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2020,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2021,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2022,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2023,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2024,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2025,Lower secondary,55-64,female,0.0829299999999999,0.49875
MRT,2015,Lower secondary,55-64,male,0.08283,0.372644
MRT,2016,Lower secondary,55-64,male,0.08283,0.366522
MRT,2017,Lower secondary,55-64,male,0.08283,0.3604
MRT,2018,Lower secondary,55-64,male,0.08283,0.35549
MRT,2019,Lower secondary,55-64,male,0.08283,0.35058
MRT,2020,Lower secondary,55-64,male,0.08283,0.35058
MRT,2021,Lower secondary,55-64,male,0.08283,0.35058
MRT,2022,Lower secondary,55-64,male,0.08283,0.35058
MRT,2023,Lower secondary,55-64,male,0.08283,0.35058
MRT,2024,Lower secondary,55-64,male,0.08283,0.35058
MRT,2025,Lower secondary,55-64,male,0.08283,0.35058
MRT,2015,Primary,15-24,female,0.3699371428571429,0.8829471428571428
MRT,2016,Primary,15-24,female,0.3958428571428571,0.8867928571428572
MRT,2017,Primary,15-24,female,0.4217485714285715,0.8906385714285714
MRT,2018,Primary,15-24,female,0.4476542857142857,0.8944842857142857
MRT,2019,Primary,15-24,female,0.47356,0.89833
MRT,2020,Primary,15-24,female,0.47356,0.89833
MRT,2021,Primary,15-24,female,0.47356,0.89833
MRT,2022,Primary,15-24,female,0.47356,0.89833
MRT,2023,Primary,15-24,female,0.47356,0.89833
MRT,2024,Primary,15-24,female,0.47356,0.89833
MRT,2025,Primary,15-24,female,0.47356,0.89833
MRT,2015,Primary,15-24,male,0.26552,0.7349842857142856
MRT,2016,Primary,15-24,male,0.26472,0.7407557142857143
MRT,2017,Primary,15-24,male,0.26392,0.7465271428571428
MRT,2018,Primary,15-24,male,0.26312,0.7522985714285715
MRT,2019,Primary,15-24,male,0.26232,0.75807
MRT,2020,Primary,15-24,male,0.26232,0.75807
MRT,2021,Primary,15-24,male,0.26232,0.75807
MRT,2022,Primary,15-24,male,0.26232,0.75807
MRT,2023,Primary,15-24,male,0.26232,0.75807
MRT,2024,Primary,15-24,male,0.26232,0.75807
MRT,2025,Primary,15-24,male,0.26232,0.75807
MRT,2015,Primary,25-54,female,0.2401814285714285,0.6673885714285714
MRT,2016,Primary,25-54,female,0.2482285714285714,0.6574714285714285
MRT,2017,Primary,25-54,female,0.2562757142857143,0.6475542857142856
MRT,2018,Primary,25-54,female,0.2643228571428571,0.6376371428571428
MRT,2019,Primary,25-54,female,0.27237,0.62772
MRT,2020,Primary,25-54,female,0.27237,0.62772
MRT,2021,Primary,25-54,female,0.27237,0.62772
MRT,2022,Primary,25-54,female,0.27237,0.62772
MRT,2023,Primary,25-54,female,0.27237,0.62772
MRT,2024,Primary,25-54,female,0.27237,0.62772
MRT,2025,Primary,25-54,female,0.27237,0.62772
MRT,2015,Primary,25-54,male,0.1170628571428571,0.1722328571428571
MRT,2016,Primary,25-54,male,0.1110171428571428,0.1765571428571428
MRT,2017,Primary,25-54,male,0.1049714285714285,0.1808814285714285
MRT,2018,Primary,25-54,male,0.0989257142857142,0.1852057142857142
MRT,2019,Primary,25-54,male,0.09288,0.18953
MRT,2020,Primary,25-54,male,0.09288,0.18953
MRT,2021,Primary,25-54,male,0.09288,0.18953
MRT,2022,Primary,25-54,male,0.09288,0.18953
MRT,2023,Primary,25-54,male,0.09288,0.18953
MRT,2024,Primary,25-54,male,0.09288,0.18953
MRT,2025,Primary,25-54,male,0.09288,0.18953
MRT,2015,Primary,55-64,female,0.04997,0.6073385714285714
MRT,2016,Primary,55-64,female,0.04997,0.5726914285714286
MRT,2017,Primary,55-64,female,0.04997,0.5380442857142858
MRT,2018,Primary,55-64,female,0.0421,0.5033971428571429
MRT,2019,Primary,55-64,female,0.0428099999999999,0.46875
MRT,2020,Primary,55-64,female,0.0421,0.46875
MRT,2021,Primary,55-64,female,0.04567875,0.46875
MRT,2022,Primary,55-64,female,0.04997,0.46875
MRT,2023,Primary,55-64,female,0.04997,0.46875
MRT,2024,Primary,55-64,female,0.04997,0.46875
MRT,2025,Primary,55-64,female,0.04997,0.46875
MRT,2015,Primary,55-64,male,0.1256,0.2495942857142857
MRT,2016,Primary,55-64,male,0.1256,0.2279757142857143
MRT,2017,Primary,55-64,male,0.1256,0.2063571428571428
MRT,2018,Primary,55-64,male,0.1256,0.1847385714285714
MRT,2019,Primary,55-64,male,0.1256,0.16312
MRT,2020,Primary,55-64,male,0.1256,0.16312
MRT,2021,Primary,55-64,male,0.1256,0.16312
MRT,2022,Primary,55-64,male,0.1256,0.16312
MRT,2023,Primary,55-64,male,0.1256,0.16312
MRT,2024,Primary,55-64,male,0.1256,0.16312
MRT,2025,Primary,55-64,male,0.1256,0.16312
MRT,2015,Tertiary,15-24,female,0.4690125,0.5174371428571428
MRT,2016,Tertiary,15-24,female,0.4744389285714285,0.5639328571428571
MRT,2017,Tertiary,15-24,female,0.4683189285714286,0.6104285714285714
MRT,2018,Tertiary,15-24,female,0.4646074999999999,0.6569242857142856
MRT,2019,Tertiary,15-24,female,0.4195649999999999,0.7034199999999999
MRT,2020,Tertiary,15-24,female,0.4274523809523809,0.7034199999999999
MRT,2021,Tertiary,15-24,female,0.44416,0.7034199999999999
MRT,2022,Tertiary,15-24,female,0.44835,0.7034199999999999
MRT,2023,Tertiary,15-24,female,0.41741,0.7034199999999999
MRT,2024,Tertiary,15-24,female,0.4174975,0.7034199999999999
MRT,2025,Tertiary,15-24,female,0.4174975,0.7034199999999999
MRT,2015,Tertiary,15-24,male,0.383235,0.82636
MRT,2016,Tertiary,15-24,male,0.3690114285714285,0.7882499999999999
MRT,2017,Tertiary,15-24,male,0.35963,0.7501399999999999
MRT,2018,Tertiary,15-24,male,0.377465,0.813005
MRT,2019,Tertiary,15-24,male,0.3844835714285714,0.87587
MRT,2020,Tertiary,15-24,male,0.37471,0.87587
MRT,2021,Tertiary,15-24,male,0.3724116666666666,0.87587
MRT,2022,Tertiary,15-24,male,0.3721399999999999,0.87587
MRT,2023,Tertiary,15-24,male,0.36922,0.87587
MRT,2024,Tertiary,15-24,male,0.3721399999999999,0.87587
MRT,2025,Tertiary,15-24,male,0.3721399999999999,0.87587
MRT,2015,Tertiary,25-54,female,0.2983079999999999,0.355596
MRT,2016,Tertiary,25-54,female,0.284664,0.346438
MRT,2017,Tertiary,25-54,female,0.27102,0.33728
MRT,2018,Tertiary,25-54,female,0.2817075,0.358925
MRT,2019,Tertiary,25-54,female,0.292395,0.38057
MRT,2020,Tertiary,25-54,female,0.292395,0.38057
MRT,2021,Tertiary,25-54,female,0.292395,0.38057
MRT,2022,Tertiary,25-54,female,0.292395,0.38057
MRT,2023,Tertiary,25-54,female,0.292395,0.38057
MRT,2024,Tertiary,25-54,female,0.292395,0.38057
MRT,2025,Tertiary,25-54,female,0.292395,0.38057
MRT,2015,Tertiary,25-54,male,0.125894,0.184293
MRT,2016,Tertiary,25-54,male,0.141422,0.162734
MRT,2017,Tertiary,25-54,male,0.15695,0.141175
MRT,2018,Tertiary,25-54,male,0.160515,0.1614425
MRT,2019,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2020,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2021,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2022,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2023,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2024,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2025,Tertiary,25-54,male,0.16408,0.1817099999999999
MRT,2015,Tertiary,55-64,female,0.0387225,0.3451149999999999
MRT,2016,Tertiary,55-64,female,0.05484,0.3707837499999999
MRT,2017,Tertiary,55-64,female,0.02345,0.3738049999999999
MRT,2018,Tertiary,55-64,female,0.02329,0.3451149999999999
MRT,2019,Tertiary,55-64,female,0.02743,0.372715
MRT,2020,Tertiary,55-64,female,0.02837,0.392765
MRT,2021,Tertiary,55-64,female,0.03345,0.392765
MRT,2022,Tertiary,55-64,female,0.03579,0.386
MRT,2023,Tertiary,55-64,female,0.02828,0.372885
MRT,2024,Tertiary,55-64,female,0.03476,0.3486
MRT,2025,Tertiary,55-64,female,0.03476,0.3486
MRT,2015,Tertiary,55-64,male,0.0366849999999999,0.30241
MRT,2016,Tertiary,55-64,male,0.0366849999999999,0.30241
MRT,2017,Tertiary,55-64,male,0.0361,0.30241
MRT,2018,Tertiary,55-64,male,0.0366849999999999,0.313915
MRT,2019,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2020,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2021,Tertiary,55-64,male,0.036845,0.32542
MRT,2022,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2023,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2024,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2025,Tertiary,55-64,male,0.0366849999999999,0.32542
MRT,2015,Upper secondary,15-24,female,0.7926000000000001,0.930112
